action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:20:53; duration=161.62753105163574; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:224[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:20:56; duration=147.07469940185547; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:225[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:20:58; duration=148.79322052001953; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:226[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:00; duration=146.0244655609131; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:227[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:02; duration=153.36894989013672; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:228[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:04; duration=139.84036445617676; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:229[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:06; duration=154.88839149475098; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:230[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:08; duration=148.1156349182129; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:231[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:11; duration=129.81009483337402; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:232[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:13; duration=179.28647994995117; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:233[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:15; duration=142.80128479003906; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:234[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:17; duration=139.6329402923584; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:235[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:19; duration=85.56556701660156; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:236[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:21; duration=208.97459983825684; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:237[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:23; duration=152.2524356842041; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:238[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:26; duration=112.9307746887207; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:239[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:28; duration=111.25397682189941; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:240[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:30; duration=108.92343521118164; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:241[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:32; duration=177.17576026916504; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:242[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:34; duration=149.56378936767578; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:243[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:36; duration=127.35581398010254; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:244[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:38; duration=147.51338958740234; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:245[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:41; duration=150.740385055542; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:246[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:43; duration=148.27656745910645; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:247[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:45; duration=140.97046852111816; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:248[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:47; duration=162.11867332458496; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:249[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:49; duration=142.86327362060547; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:250[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:51; duration=468.9826965332031; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:251[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:54; duration=152.49156951904297; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:252[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:56; duration=109.61174964904785; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:253[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:21:58; duration=108.07442665100098; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:254[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:00; duration=102.38432884216309; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:255[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:02; duration=109.79890823364258; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:256[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:04; duration=192.64626502990723; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:257[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:07; duration=150.33817291259766; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:258[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:09; duration=138.8070583343506; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:259[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:11; duration=172.55687713623047; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:260[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:13; duration=117.73061752319336; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:261[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:15; duration=152.51755714416504; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:262[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:17; duration=112.6394271850586; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:263[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:19; duration=193.8483715057373; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:264[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:22; duration=132.6465606689453; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:265[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:24; duration=278.36108207702637; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:266[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:26; duration=251.07240676879883; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:267[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:28; duration=123.12626838684082; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:268[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:30; duration=151.77178382873535; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:269[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:33; duration=154.0355682373047; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:270[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:35; duration=146.0549831390381; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:271[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:37; duration=145.9023952484131; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:272[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:39; duration=161.1943244934082; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:273[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:41; duration=159.9445343017578; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:274[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:43; duration=232.5289249420166; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:275[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:46; duration=144.34027671813965; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:276[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:48; duration=144.73652839660645; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:277[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:50; duration=677.1180629730225; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:278[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:53; duration=145.60937881469727; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:279[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:55; duration=136.54208183288574; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:280[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:57; duration=146.1622714996338; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:281[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:22:59; duration=275.9053707122803; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:282[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:01; duration=226.45974159240723; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:283[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:04; duration=148.03290367126465; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:284[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:06; duration=145.33686637878418; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:285[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:08; duration=148.87285232543945; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:286[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:10; duration=113.06238174438477; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:287[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:12; duration=181.10322952270508; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:288[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:14; duration=116.06788635253906; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:289[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:16; duration=176.67746543884277; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:290[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:19; duration=121.19388580322266; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:291[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:21; duration=177.3242950439453; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:292[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:23; duration=146.03734016418457; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:293[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:25; duration=139.33753967285156; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:294[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:27; duration=157.52577781677246; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:295[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:29; duration=145.19977569580078; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:296[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:31; duration=374.03106689453125; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:297[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:34; duration=97.46289253234863; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:298[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:36; duration=195.4061985015869; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:299[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:38; duration=136.48056983947754; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:300[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:40; duration=144.4392204284668; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:301[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:42; duration=138.12804222106934; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:302[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:45; duration=116.54138565063477; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:303[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:47; duration=197.39222526550293; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:304[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:49; duration=93.81389617919922; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:305[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:51; duration=118.03460121154785; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:306[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:53; duration=132.81941413879395; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:307[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:55; duration=158.2052707672119; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:308[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:23:57; duration=137.8188133239746; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:309[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:00; duration=133.1653594970703; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:310[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:02; duration=163.59710693359375; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:311[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:04; duration=256.7145824432373; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:312[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:06; duration=104.51889038085938; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:313[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:08; duration=188.45653533935547; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:314[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:10; duration=144.78778839111328; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:315[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:13; duration=147.92633056640625; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:316[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:15; duration=90.67130088806152; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:317[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:17; duration=209.4576358795166; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:318[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:19; duration=660.6664657592773; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:319[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:22; duration=129.66203689575195; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:320[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:24; duration=160.9640121459961; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:321[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:26; duration=116.48368835449219; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:322[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:28; duration=180.73058128356934; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:323[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:30; duration=152.8308391571045; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:324[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:32; duration=144.96588706970215; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:325[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:35; duration=390.4614448547363; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:326[...]' published", 'source': 'Source.LOCAL'}
action=publish; implementation=actie; topics=1; users=1; articles=0; subcriptions=1; persist=True; date=2023-11-25 14:24:37; duration=222.86725044250488; result={'actor': 'topic@topic', 'isolate': False, 'persist': True, 'result': "Article 'ARTICLE:327[...]' published", 'source': 'Source.LOCAL'}
